id,user_id,product_id,gross_amount,discounts,transaction_date
TRX759567,SC9202152005001,7,1100.0,,2024-09-07
TRX759568,SC9202152005001,7,22000.0,,2024-09-03
TRX759569,SC9202152005001,7,19900.0,,2024-09-18
TRX759570,SC9202152005001,7,7000.0,,2024-06-29
TRX759571,SC9202152005001,8,17400.0,,2024-03-20
TRX759572,SC9202152005001,8,12800.0,,2024-07-29
TRX759573,SC9202152005001,8,16000.0,3900.0,2024-05-14
TRX759574,SC9202152005001,8,13799.999999999998,6100.0,2024-08-08
TRX759575,SC9202152005001,9,18700.0,,2024-04-05
TRX759576,SC9202152005001,9,11299.999999999998,10000.0,2024-09-18
TRX759577,SC9202152005001,10,1500.0,,2024-04-28
TRX759578,SC9202152005001,10,15000.0,,2024-08-02
TRX759579,SC9202152005001,10,3500.0,,2024-02-08
TRX759580,SC9202152005001,11,700.0000000000001,,2024-05-17
TRX759581,SC9202152005001,11,11200.000000000002,,2024-06-18
TRX759582,SC9202152005001,11,8100.000000000001,8100.000000000001,2024-06-12
TRX759583,SC9202152005001,12,18000.0,,2024-07-15
TRX759584,SC9202152005001,12,16100.000000000002,,2024-08-15
TRX759585,SC9202152005001,12,25900.0,10000.0,2024-01-30
TRX759586,SC9202152005001,13,5400.0,,2024-02-17
TRX759587,SC9202152005001,13,1000.0,,2024-06-17
TRX759588,SC9202152005001,13,3600.0,,2024-02-10
TRX759589,SC9202152005001,14,16600.0,,2024-12-11
TRX759590,SC9202152005001,14,23400.0,,2024-07-30
TRX759591,SC9202152005001,18,4300.0,,2024-11-10
TRX759592,SC9202152005001,18,5699.999999999999,,2024-12-14
TRX759593,SC9202132005002,1,42200.0,,2024-04-26
TRX759594,SC9202132005002,1,82800.0,,2024-11-01
TRX759595,SC9202132005002,1,165000.0,,2024-07-23
TRX759596,SC9202132005002,2,71400.0,,2024-10-17
TRX759597,SC9202132005002,2,102800.0,,2024-12-24
TRX759598,SC9202132005002,2,64600.0,14400.0,2024-05-07
TRX759599,SC9202132005002,2,41200.0,15600.0,2024-04-14
TRX759600,SC9202132005002,3,7600.0,,2024-07-13
TRX759601,SC9202132005002,3,55300.0,,2024-09-02
TRX759602,SC9202132005002,3,80100.0,15200.0,2024-04-15
TRX759603,SC9202132005002,3,107000.0,24800.0,2024-02-01
TRX759604,SC9202132005002,4,100100.0,,2024-08-13
TRX759605,SC9202132005002,4,177700.0,,2024-03-17
TRX759606,SC9202132005002,4,97400.0,21100.0,2024-09-12
TRX759607,SC9202132005002,4,174800.0,18900.0,2024-09-01
TRX759608,SC9202132005002,5,41100.0,,2024-07-15
TRX759609,SC9202132005002,5,27900.0,,2024-03-18
TRX759610,SC9202132005002,5,201000.0,,2024-01-06
TRX759611,SC9202132005002,6,9200.0,,2024-10-13
TRX759612,SC9202132005002,6,16400.0,,2024-04-05
TRX759613,SC9202132005002,6,4400.0,4400.0,2024-09-09
TRX759614,SC9202132005002,7,12600.0,,2024-06-08
TRX759615,SC9202132005002,7,21200.0,,2024-02-17
TRX759616,SC9202132005002,7,16200.000000000002,10000.0,2024-05-17
TRX759617,SC9202132005002,8,13000.0,,2024-04-18
TRX759618,SC9202132005002,8,5900.0,,2024-01-19
TRX759619,SC9202132005002,8,5200.0,5200.0,2024-06-10
TRX759620,SC9202132005002,8,5899.999999999997,4799.999999999999,2024-11-04
TRX759621,SC9202132005002,9,21800.0,,2024-04-08
TRX759622,SC9202132005002,9,8200.0,,2024-06-29
TRX759623,SC9202132005002,10,8100.000000000001,,2024-08-05
TRX759624,SC9202132005002,10,11900.0,,2024-02-06
TRX759625,SC9202132005002,11,800.0,,2024-01-03
TRX759626,SC9202132005002,11,11600.0,,2024-11-22
TRX759627,SC9202132005002,11,14400.0,8000.0,2024-05-04
TRX759628,SC9202132005002,11,13200.0,2000.0,2024-09-24
TRX759629,SC9202132005002,12,125600.0,,2024-10-07
TRX759630,SC9202132005002,12,31500.0,,2024-07-06
TRX759631,SC9202132005002,12,23100.0,5800.0,2024-02-17
TRX759632,SC9202132005002,12,9800.000000000016,4200.0,2024-03-06
TRX759633,SC9202132005002,13,5300.0,,2024-02-18
TRX759634,SC9202132005002,13,1100.0,,2024-06-03
TRX759635,SC9202132005002,13,3600.0,,2024-07-26
TRX759636,SC9202132005002,14,13400.0,,2024-02-15
TRX759637,SC9202132005002,14,6600.0,,2024-08-28
TRX759638,SC9202132005002,15,3500.0,,2024-12-22
TRX759639,SC9202132005002,15,8700.0,,2024-08-28
TRX759640,SC9202132005002,15,5100.0,,2024-03-23
TRX759641,SC9202132005002,15,2700.0,,2024-01-26
TRX759642,SC9202132005002,16,27799.999999999996,,2024-03-07
TRX759643,SC9202132005002,16,112200.0,60000.0,2024-06-13
TRX759644,SC9202132005002,17,21100.0,,2024-04-24
TRX759645,SC9202132005002,17,23500.0,,2024-01-04
TRX759646,SC9202132005002,17,5400.0,5400.0,2024-07-31
TRX759647,SC9202132005002,18,2900.0,,2024-08-24
TRX759648,SC9202132005002,18,2800.0000000000005,,2024-03-29
TRX759649,SC9202132005002,18,4300.0,,2024-01-03
TRX759650,SC9202132004002,1,,,2024-07-01
TRX759651,SC9202132004002,1,,,2024-02-21
TRX759652,SC9202132004002,2,7400.0,,2024-07-30
TRX759653,SC9202132004002,2,12600.0,,2024-11-21
TRX759654,SC9202132004002,3,37200.0,,2024-05-16
TRX759655,SC9202132004002,3,1900.0,,2024-04-27
TRX759656,SC9202132004002,3,50900.0,,2024-11-17
TRX759657,SC9202132004002,4,22200.000000000004,,2024-08-14
TRX759658,SC9202132004002,4,55700.0,,2024-10-27
TRX759659,SC9202132004002,4,32100.0,10000.0,2024-05-28
TRX759660,SC9202132004002,5,100000.0,,2024-01-10
TRX759661,SC9202132004002,5,89500.0,,2024-12-29
TRX759662,SC9202132004002,5,170500.0,10000.0,2024-06-21
TRX759663,SC9202132004002,6,100.0,,2024-08-27
TRX759664,SC9202132004002,6,2500.0,,2024-10-15
TRX759665,SC9202132004002,6,300.0,,2024-02-22
TRX759666,SC9202132004002,6,7100.0,,2024-05-12
TRX759667,SC9202132004002,7,312100.0,,2024-08-21
TRX759668,SC9202132004002,7,4000.0,,2024-04-20
TRX759669,SC9202132004002,7,273900.00000000006,30000.0,2024-02-23
TRX759670,SC9202132004002,12,29000.0,,2024-02-28
TRX759671,SC9202132004002,12,7200.0,,2024-02-07
TRX759672,SC9202132004002,12,23000.0,,2024-11-29
TRX759673,SC9202132004002,12,10800.0,,2024-06-01
TRX759674,SC9202132004002,13,4900.0,,2024-09-06
TRX759675,SC9202132004002,13,11100.000000000002,,2024-08-24
TRX759676,SC9202132004002,13,4000.0,,2024-03-31
TRX759677,SC9202132004002,14,47800.0,,2024-01-16
TRX759678,SC9202132004002,14,34500.0,,2024-07-21
TRX759679,SC9202132004002,14,7700.0,7700.0,2024-08-25
TRX759680,SC9202132004002,15,1200.0,,2024-08-22
TRX759681,SC9202132004002,15,3200.0,,2024-09-17
TRX759682,SC9202132004002,15,1800.0,,2024-12-16
TRX759683,SC9202132004002,15,3800.0,,2024-10-04
TRX759684,SC9202132004002,16,35200.0,,2024-11-16
TRX759685,SC9202132004002,16,4800.0,4800.0,2024-07-25
TRX759686,SC9202132004002,17,900.0,,2024-09-13
TRX759687,SC9202132004002,17,12400.0,,2024-04-30
TRX759688,SC9202132004002,17,26700.0,,2024-04-25
TRX759689,SC9202132004002,18,9400.0,,2024-07-06
TRX759690,SC9202132004002,18,9200.0,,2024-07-27
TRX759691,SC9202132004002,18,1400.0000000000002,,2024-07-20
TRX759692,SC9202132002003,1,113800.00000000001,,2024-11-14
TRX759693,SC9202132002003,1,216200.0,,2024-09-03
TRX759694,SC9202132002003,2,57600.0,,2024-03-06
TRX759695,SC9202132002003,2,36600.0,,2024-12-27
TRX759696,SC9202132002003,2,86300.00000000001,,2024-02-29
TRX759697,SC9202132002003,2,29500.0,,2024-05-02
TRX759698,SC9202132002003,3,66300.0,,2024-11-04
TRX759699,SC9202132002003,3,91700.0,,2024-07-01
TRX759700,SC9202132002003,3,42000.0,20000.0,2024-09-03
TRX759701,SC9202132002003,4,18200.0,,2024-02-20
TRX759702,SC9202132002003,4,101800.0,,2024-12-01
TRX759703,SC9202132002003,5,32300.0,,2024-01-17
TRX759704,SC9202132002003,5,28000.0,,2024-03-07
TRX759705,SC9202132002003,5,19700.0,,2024-10-25
TRX759706,SC9202132002003,6,1700.0000000000002,,2024-05-03
TRX759707,SC9202132002003,6,1000.0,,2024-01-11
TRX759708,SC9202132002003,6,7300.0,,2024-02-22
TRX759709,SC9202132002003,7,27700.0,,2024-08-27
TRX759710,SC9202132002003,7,19500.0,,2024-07-18
TRX759711,SC9202132002003,7,2800.0000000000005,,2024-03-26
TRX759712,SC9202132002003,10,51200.0,,2024-02-10
TRX759713,SC9202132002003,10,48800.0,,2024-10-31
TRX759714,SC9202132002003,12,26200.0,,2024-03-23
TRX759715,SC9202132002003,12,22700.0,,2024-12-07
TRX759716,SC9202132002003,12,11099.999999999993,,2024-12-16
TRX759717,SC9202132002003,14,1800.0,,2024-12-17
TRX759718,SC9202132002003,14,6800.000000000001,,2024-12-11
TRX759719,SC9202132002003,14,1400.0000000000002,,2024-10-06
TRX759720,SC9202132002003,15,3300.0,,2024-04-05
TRX759721,SC9202132002003,15,6700.0,,2024-08-21
TRX759722,SC9202132002003,16,3300.0,,2024-09-30
TRX759723,SC9202132002003,16,1800.0,,2024-02-21
TRX759724,SC9202132002003,16,2500.0,,2024-05-29
TRX759725,SC9202132002003,16,2400.0,,2024-06-10
TRX759726,SC9202131001012,1,3300.0,,2024-10-10
TRX759727,SC9202131001012,1,6700.0,,2024-01-05
TRX759728,SC9202131001012,2,121400.0,,2024-12-27
TRX759729,SC9202131001012,2,8600.0,8600.0,2024-10-05
TRX759730,SC9202131001012,3,13200.0,,2024-11-08
TRX759731,SC9202131001012,3,16800.0,10000.0,2024-04-26
TRX759732,SC9202131001012,4,48800.0,,2024-06-16
TRX759733,SC9202131001012,4,11000.0,,2024-04-16
TRX759734,SC9202131001012,4,10200.0,,2024-04-07
TRX759735,SC9202131001012,5,31500.0,,2024-09-05
TRX759736,SC9202131001012,5,33500.0,,2024-12-25
TRX759737,SC9202131001012,5,27200.000000000004,,2024-06-17
TRX759738,SC9202131001012,5,27799.999999999996,,2024-05-03
TRX759739,SC9202131001012,7,3500.0,,2024-05-27
TRX759740,SC9202131001012,7,3900.0,,2024-11-02
TRX759741,SC9202131001012,7,2600.0,,2024-01-11
TRX759742,SC9202131001012,8,2000.0,,2024-06-12
TRX759743,SC9202131001012,8,1500.0,,2024-08-19
TRX759744,SC9202131001012,8,3400.0000000000005,,2024-09-15
TRX759745,SC9202131001012,8,3100.0,,2024-12-27
TRX759746,SC9202131001012,11,6400.0,,2024-09-15
TRX759747,SC9202131001012,11,4900.0,,2024-09-26
TRX759748,SC9202131001012,11,8700.0,,2024-10-05
TRX759749,SC9202131001012,14,19200.0,,2024-12-08
TRX759750,SC9202131001012,14,41000.0,,2024-09-24
TRX759751,SC9202131001012,14,29800.0,10000.0,2024-12-09
TRX759752,SC9202131001012,15,1800.0,,2024-06-04
TRX759753,SC9202131001012,15,1600.0,,2024-06-07
TRX759754,SC9202131001012,15,3300.0,,2024-07-06
TRX759755,SC9202131001012,15,3300.0,,2024-03-04
TRX759756,SC9202131001012,16,2900.0,,2024-12-24
TRX759757,SC9202131001012,16,3000.0,,2024-03-19
TRX759758,SC9202131001012,16,2000.0,,2024-01-20
TRX759759,SC9202131001012,16,2100.0,,2024-11-10
TRX759760,SC9202142011001,1,638200.0,,2024-05-26
TRX759761,SC9202142011001,1,161800.0,40000.0,2024-05-23
TRX759762,SC9202142011001,2,2100.0,,2024-06-12
TRX759763,SC9202142011001,2,17900.0,,2024-08-22
TRX759764,SC9202142011001,4,129600.00000000001,,2024-11-14
TRX759765,SC9202142011001,4,152700.0,,2024-12-02
TRX759766,SC9202142011001,4,56600.0,5200.0,2024-07-26
TRX759767,SC9202142011001,4,221100.0,4800.0,2024-04-22
TRX759768,SC9202142011001,5,67900.0,,2024-11-08
TRX759769,SC9202142011001,5,63300.0,,2024-03-12
TRX759770,SC9202142011001,5,68800.0,10000.0,2024-01-22
TRX759771,SC9202142011001,6,9900.0,,2024-07-27
TRX759772,SC9202142011001,6,10100.0,,2024-07-06
TRX759773,SC9202142011001,7,102899.99999999999,,2024-03-01
TRX759774,SC9202142011001,7,107100.00000000001,20000.0,2024-07-03
TRX759775,SC9202142011001,8,5400.0,,2024-08-05
TRX759776,SC9202142011001,8,900.0,,2024-10-16
TRX759777,SC9202142011001,8,3700.0,,2024-12-31
TRX759778,SC9202142011001,9,18900.0,,2024-03-23
TRX759779,SC9202142011001,9,3400.0000000000005,,2024-02-17
TRX759780,SC9202142011001,9,17700.0,,2024-09-10
TRX759781,SC9202142011001,12,9400.0,,2024-01-17
TRX759782,SC9202142011001,12,19500.0,,2024-10-01
TRX759783,SC9202142011001,12,21100.0,,2024-08-13
TRX759784,SC9202142011001,14,11299.999999999998,,2024-09-19
TRX759785,SC9202142011001,14,15900.0,,2024-07-20
TRX759786,SC9202142011001,14,12100.0,,2024-10-05
TRX759787,SC9202142011001,14,700.000000000004,,2024-08-04
TRX759788,SC9202142011001,15,9800.0,,2024-04-24
TRX759789,SC9202142011001,15,8700.0,,2024-04-12
TRX759790,SC9202142011001,15,11500.0,,2024-08-16
TRX759791,SC9202142011001,16,6600.0,,2024-10-08
TRX759792,SC9202142011001,16,16299.999999999998,,2024-10-25
TRX759793,SC9202142011001,16,17100.0,,2024-10-30
TRX759794,SC9202142011001,17,3700.0,,2024-06-23
TRX759795,SC9202142011001,17,2200.0,,2024-05-12
TRX759796,SC9202142011001,17,3300.0,,2024-11-19
TRX759797,SC9202142011001,17,800.0,,2024-07-09
TRX759798,SC9202142011001,18,3400.0000000000005,,2024-03-05
TRX759799,SC9202142011001,18,6600.0,,2024-08-01
TRX759800,SC9202142007001,1,127700.0,,2024-10-07
TRX759801,SC9202142007001,1,108500.0,,2024-11-25
TRX759802,SC9202142007001,1,73800.00000000003,40000.0,2024-06-03
TRX759803,SC9202142007001,2,9400.0,,2024-02-05
TRX759804,SC9202142007001,2,17500.0,,2024-04-08
TRX759805,SC9202142007001,2,23100.0,,2024-09-16
TRX759806,SC9202142007001,3,56000.0,,2024-06-13
TRX759807,SC9202142007001,3,64000.0,20000.0,2024-06-21
TRX759808,SC9202142007001,4,48500.0,,2024-05-13
TRX759809,SC9202142007001,4,55400.0,,2024-06-03
TRX759810,SC9202142007001,4,44800.00000000001,23300.0,2024-07-06
TRX759811,SC9202142007001,4,71299.99999999999,6700.0,2024-04-10
TRX759812,SC9202142007001,5,119900.0,,2024-08-29
TRX759813,SC9202142007001,5,370100.0,30000.0,2024-10-20
TRX759814,SC9202142007001,9,4700.0,,2024-02-22
TRX759815,SC9202142007001,9,1900.0,,2024-04-18
TRX759816,SC9202142007001,9,2800.0000000000005,,2024-07-16
TRX759817,SC9202142007001,9,600.0,,2024-01-31
TRX759818,SC9202142007001,12,24200.0,,2024-08-10
TRX759819,SC9202142007001,12,13899.999999999998,,2024-02-15
TRX759820,SC9202142007001,12,1900.000000000002,,2024-02-19
TRX759821,SC9202142007001,14,429400.0,,2024-07-16
TRX759822,SC9202142007001,14,264300.0,,2024-12-14
TRX759823,SC9202142007001,14,286300.0,,2024-01-26
TRX759824,SC9202142007001,16,4500.0,,2024-03-08
TRX759825,SC9202142007001,16,1800.0,,2024-09-13
TRX759826,SC9202142007001,16,7000.0,,2024-01-14
TRX759827,SC9202142007001,16,16700.0,,2024-11-02
TRX759828,SC9202142022001,1,40400.0,,2024-08-15
TRX759829,SC9202142022001,1,95399.99999999999,,2024-05-23
TRX759830,SC9202142022001,1,114200.0,,2024-11-14
TRX759831,SC9202142022001,3,130100.0,,2024-02-25
TRX759832,SC9202142022001,3,79900.0,,2024-01-17
TRX759833,SC9202142022001,4,73300.0,,2024-08-06
TRX759834,SC9202142022001,4,44600.0,,2024-12-31
TRX759835,SC9202142022001,4,32100.0,,2024-08-18
TRX759836,SC9202142012001,1,178800.0,,2024-01-06
TRX759837,SC9202142012001,1,161200.0,,2024-08-07
TRX759838,SC9202142012001,3,286400.0,,2024-04-21
TRX759839,SC9202142012001,3,233600.0,,2024-08-02
TRX759840,SC9202142012001,4,124100.0,,2024-06-22
TRX759841,SC9202142012001,4,945900.0,,2024-05-28
TRX759842,SC9202142012001,5,9100.0,,2024-06-23
TRX759843,SC9202142012001,5,7300.0,,2024-02-19
TRX759844,SC9202142012001,5,3600.0,,2024-03-31
TRX759845,SC9202142012001,11,1700.0000000000002,,2024-09-20
TRX759846,SC9202142012001,11,5200.0,,2024-07-21
TRX759847,SC9202142012001,11,3100.0,,2024-09-11
TRX759848,SC9202142012001,12,3300.0,,2024-11-29
TRX759849,SC9202142012001,12,300.0,,2024-12-17
TRX759850,SC9202142012001,12,3500.0,,2024-11-11
TRX759851,SC9202142012001,12,2900.0,,2024-11-03
TRX759852,SC9202142012001,16,400.0,,2024-12-29
TRX759853,SC9202142012001,16,700.0000000000001,,2024-04-20
TRX759854,SC9202142012001,16,8900.0,,2024-10-19
TRX759855,SC9202142018001,1,514900.0,,2024-07-28
TRX759856,SC9202142018001,1,445100.0,40000.0,2024-01-18
TRX759857,SC9202142018001,3,40700.0,,2024-11-21
TRX759858,SC9202142018001,3,33700.0,,2024-03-27
TRX759859,SC9202142018001,3,2400.0,,2024-09-27
TRX759860,SC9202142018001,3,3200.0,,2024-06-27
TRX759861,SC9202142018001,4,800.0,,2024-03-19
TRX759862,SC9202142018001,4,10000.0,,2024-07-23
TRX759863,SC9202142018001,4,9199.999999999998,,2024-04-16
TRX759864,SC9202142018001,5,6200.0,,2024-03-31
TRX759865,SC9202142018001,5,3800.0,,2024-09-15
TRX759866,SC9202142018001,8,28700.0,,2024-01-14
TRX759867,SC9202142018001,8,31300.0,,2024-03-17
TRX759868,SC9202142018001,17,6700.0,,2024-12-27
TRX759869,SC9202142018001,17,13300.0,,2024-08-20
TRX759870,SC9202142009001,1,45599.99999999999,,2024-10-12
TRX759871,SC9202142009001,1,37600.0,,2024-02-29
TRX759872,SC9202142009001,1,6800.000000000001,,2024-06-21
TRX759873,SC9202142009001,2,28700.0,,2024-11-02
TRX759874,SC9202142009001,2,81300.00000000001,,2024-09-10
TRX759875,SC9202142009001,3,31800.0,,2024-08-23
TRX759876,SC9202142009001,3,80800.0,,2024-08-22
TRX759877,SC9202142009001,3,65700.0,,2024-12-18
TRX759878,SC9202142009001,3,21700.0,,2024-11-13
TRX759879,SC9202142009001,4,178500.0,,2024-07-20
TRX759880,SC9202142009001,4,1500.0,1500.0,2024-09-25
TRX759881,SC9202142009001,5,488400.00000000006,,2024-10-28
TRX759882,SC9202142009001,5,331599.99999999994,50000.0,2024-07-26
TRX759883,SC9202142009001,7,9200.0,,2024-01-04
TRX759884,SC9202142009001,7,800.0,,2024-05-13
TRX759885,SC9202142009001,9,1100.0,,2024-09-20
TRX759886,SC9202142009001,9,6800.000000000001,,2024-10-23
TRX759887,SC9202142009001,9,2100.0,,2024-03-19
TRX759888,SC9202142009001,12,167300.0,,2024-09-09
TRX759889,SC9202142009001,12,31100.0,,2024-10-12
TRX759890,SC9202142009001,12,81600.0,10000.0,2024-11-12
TRX759891,SC9202142009001,14,13000.0,,2024-01-13
TRX759892,SC9202142009001,14,17000.0,17000.0,2024-10-07
TRX759893,SC9202142009001,16,8300.0,,2024-06-08
TRX759894,SC9202142009001,16,14000.0,,2024-04-29
TRX759895,SC9202142009001,16,15400.0,,2024-02-29
TRX759896,SC9202142009001,16,22300.0,,2024-03-27
TRX759897,SC9202142008001,1,1900.0,,2024-12-03
TRX759898,SC9202142008001,1,144100.0,,2024-01-19
TRX759899,SC9202142008001,1,166000.0,,2024-01-08
TRX759900,SC9202142008001,1,37999.99999999998,,2024-06-06
TRX759901,SC9202142008001,3,458000.0,,2024-08-07
TRX759902,SC9202142008001,3,222000.0,,2024-09-24
TRX759903,SC9202142008001,4,6000.0,,2024-09-07
TRX759904,SC9202142008001,4,4000.0,,2024-02-22
TRX759905,SC9202142008001,5,144700.0,,2024-07-25
TRX759906,SC9202142008001,5,17300.0,,2024-02-29
TRX759907,SC9202142008001,5,178000.0,,2024-12-27
TRX759908,SC9202142008001,12,2100.0,,2024-08-25
TRX759909,SC9202142008001,12,900.0,,2024-05-17
TRX759910,SC9202142008001,12,7000.0,,2024-07-27
TRX759911,SC9202142016001,1,200.0,,2024-06-02
TRX759912,SC9202142016001,1,55300.0,,2024-03-31
TRX759913,SC9202142016001,1,30099.999999999996,5699.999999999999,2024-01-24
TRX759914,SC9202142016001,1,74400.0,4300.0,2024-10-30
TRX759915,SC9202142016001,3,6000.0,,2024-06-11
TRX759916,SC9202142016001,3,7100.0,,2024-11-20
TRX759917,SC9202142016001,3,6899.999999999999,,2024-10-11
TRX759918,SC9202142016001,4,49500.0,,2024-08-28
TRX759919,SC9202142016001,4,13600.000000000002,,2024-07-27
TRX759920,SC9202142016001,4,22100.0,,2024-01-17
TRX759921,SC9202142016001,4,24800.0,,2024-08-21
TRX759922,SC9202142016001,5,163000.0,,2024-10-01
TRX759923,SC9202142016001,5,8600.0,,2024-03-25
TRX759924,SC9202142016001,5,74900.0,9300.0,2024-05-26
TRX759925,SC9202142016001,5,203500.0,700.0000000000001,2024-07-26
TRX759926,SC9202142016001,10,5300.0,,2024-02-13
TRX759927,SC9202142016001,10,4700.0,,2024-06-01
TRX759928,SC9202142001001,1,379099.99999999994,,2024-09-12
TRX759929,SC9202142001001,1,240900.0,20000.0,2024-02-05
TRX759930,SC9202142001001,2,9200.0,,2024-01-28
TRX759931,SC9202142001001,2,10800.0,,2024-08-07
TRX759932,SC9202142001001,3,15300.0,,2024-11-13
TRX759933,SC9202142001001,3,80700.0,,2024-08-28
TRX759934,SC9202142001001,3,13700.000000000002,12400.0,2024-06-23
TRX759935,SC9202142001001,3,100300.0,17600.0,2024-08-06
TRX759936,SC9202142001001,4,237600.00000000003,,2024-01-08
TRX759937,SC9202142001001,4,22400.000000000004,,2024-01-31
TRX759938,SC9202142001001,8,500.0,,2024-05-05
TRX759939,SC9202142001001,8,4700.0,,2024-11-22
TRX759940,SC9202142001001,8,4800.0,,2024-01-09
TRX759941,SC9202142001001,9,5800.0,,2024-04-25
TRX759942,SC9202142001001,9,2100.0,,2024-09-21
TRX759943,SC9202142001001,9,2100.000000000001,,2024-03-20
TRX759944,SC9202142001001,12,89800.0,,2024-05-09
TRX759945,SC9202142001001,12,30200.0,,2024-04-17
TRX759946,SC9202142001001,14,10300.0,,2024-07-15
TRX759947,SC9202142001001,14,6899.999999999999,,2024-01-20
TRX759948,SC9202142001001,14,2800.0000000000005,,2024-08-11
TRX759949,SC9202142001001,16,1900.0,,2024-01-18
TRX759950,SC9202142001001,16,8100.000000000001,,2024-08-14
TRX759951,SC9202052016001,1,12500.0,,2024-08-25
TRX759952,SC9202052016001,1,199100.0,,2024-07-30
TRX759953,SC9202052016001,1,84100.0,5900.0,2024-08-03
TRX759954,SC9202052016001,1,114300.0,24100.0,2024-09-14
TRX759955,SC9202052016001,2,197900.0,,2024-02-11
TRX759956,SC9202052016001,2,29700.000000000004,,2024-11-14
TRX759957,SC9202052016001,2,36000.0,36000.0,2024-10-19
TRX759958,SC9202052016001,2,166400.00000000003,44000.0,2024-12-13
TRX759959,SC9202052016001,3,34900.0,,2024-11-17
TRX759960,SC9202052016001,3,165100.00000000003,40000.0,2024-05-04
TRX759961,SC9202052016001,4,102200.0,,2024-09-17
TRX759962,SC9202052016001,4,117800.0,80000.0,2024-09-24
TRX759963,SC9202052016001,5,37300.0,,2024-03-02
TRX759964,SC9202052016001,5,17500.0,,2024-11-03
TRX759965,SC9202052016001,5,22400.000000000004,22400.000000000004,2024-03-07
TRX759966,SC9202052016001,5,42800.0,17599.999999999996,2024-07-12
TRX759967,SC9202052016001,6,4600.0,,2024-02-22
TRX759968,SC9202052016001,6,900.0,,2024-02-27
TRX759969,SC9202052016001,6,4500.0,,2024-02-06
TRX759970,SC9202052016001,8,5100.0,,2024-02-22
TRX759971,SC9202052016001,8,8200.0,,2024-01-15
TRX759972,SC9202052016001,8,500.0,,2024-08-03
TRX759973,SC9202052016001,8,6200.0,,2024-08-09
TRX759974,SC9202052016001,10,7700.0,,2024-11-15
TRX759975,SC9202052016001,10,12300.0,,2024-11-19
TRX759976,SC9202052016001,12,44000.0,,2024-09-22
TRX759977,SC9202052016001,12,41800.0,,2024-03-16
TRX759978,SC9202052016001,12,44200.0,10000.0,2024-03-22
TRX759979,SC9202052016001,13,8100.000000000001,,2024-02-13
TRX759980,SC9202052016001,13,21900.0,,2024-09-15
TRX759981,SC9202052016001,14,17600.0,,2024-06-01
TRX759982,SC9202052016001,14,7800.0,,2024-05-11
TRX759983,SC9202052016001,14,14700.0,,2024-04-02
TRX759984,SC9202052016001,14,9900.0,,2024-07-22
TRX759985,SC9202052016001,15,4800.0,,2024-02-19
TRX759986,SC9202052016001,15,6899.999999999999,,2024-05-01
TRX759987,SC9202052016001,15,7400.0,,2024-02-14
TRX759988,SC9202052016001,15,900.0,,2024-01-19
TRX759989,SC9202042001008,1,23300.0,,2024-10-27
TRX759990,SC9202042001008,1,76700.0,40000.0,2024-12-28
TRX759991,SC9202042001008,2,383000.0,,2024-08-18
TRX759992,SC9202042001008,2,374700.0,,2024-04-08
TRX759993,SC9202042001008,2,352299.99999999994,100000.0,2024-07-23
TRX759994,SC9202042001008,3,3000.0,,2024-09-03
TRX759995,SC9202042001008,3,64900.0,,2024-07-14
TRX759996,SC9202042001008,3,72100.0,20000.0,2024-03-19
TRX759997,SC9202042001008,4,92400.0,,2024-07-09
TRX759998,SC9202042001008,4,71100.0,,2024-10-31
TRX759999,SC9202042001008,4,77700.0,16299.999999999998,2024-05-01
TRX760000,SC9202042001008,4,38800.0,13700.000000000002,2024-01-27
TRX760001,SC9202042001008,5,7000.0,,2024-06-24
TRX760002,SC9202042001008,5,64100.0,,2024-06-15
TRX760003,SC9202042001008,5,28900.0,10000.0,2024-04-24
TRX760004,SC9202042001008,7,700.0000000000001,,2024-02-19
TRX760005,SC9202042001008,7,19300.0,,2024-02-05
TRX760006,SC9202042001008,8,9000.0,,2024-01-16
TRX760007,SC9202042001008,8,47400.0,,2024-09-24
TRX760008,SC9202042001008,8,47600.0,,2024-06-11
TRX760009,SC9202042001008,8,6000.0,,2024-10-14
TRX760010,SC9202042001008,10,14600.0,,2024-10-27
TRX760011,SC9202042001008,10,12000.0,,2024-04-22
TRX760012,SC9202042001008,10,13400.0,13400.0,2024-08-27
TRX760013,SC9202042001008,12,33700.0,,2024-03-11
TRX760014,SC9202042001008,12,36300.0,,2024-06-11
TRX760015,SC9202042001008,14,6899.999999999999,,2024-03-27
TRX760016,SC9202042001008,14,63099.99999999999,10000.0,2024-12-03
TRX760017,SC9202042001008,15,3100.0,,2024-10-01
TRX760018,SC9202042001008,15,15600.0,,2024-05-14
TRX760019,SC9202042001008,15,11299.999999999998,10000.0,2024-10-05
TRX760020,SC9202042001008,16,1700.0000000000002,,2024-11-26
TRX760021,SC9202042001008,16,3600.0,,2024-10-07
TRX760022,SC9202042001008,16,2000.0,,2024-08-10
TRX760023,SC9202042001008,16,2700.0,,2024-12-01
TRX760024,SC9202042005001,1,20700.0,,2024-07-04
TRX760025,SC9202042005001,1,4900.0,,2024-08-23
TRX760026,SC9202042005001,1,64400.00000000001,30000.0,2024-04-30
TRX760027,SC9202042005001,2,402299.99999999994,,2024-01-05
TRX760028,SC9202042005001,2,177700.0,60000.0,2024-05-27
TRX760029,SC9202042005001,3,173400.0,,2024-05-10
